QQNO,system,animal_type,breed,age,live_weight_LW,mature_weight_MW,weight_gain_WG,milk_yield,milk_fat,kg_FPCM_year,Cfi,Ca,Cp,C,dig_energy,Ym,NEm,NEa,NEl,NEp,NEg,REM,REG,GE,EntFerm kgCH4,ASH,VS,bo,mms_pasture,mms_spread,mms_drylot,mms_solidstore,mms_composted,mms_liquid,mms_biogas,mms_burn,MMS%sold,MCFpasture,MCFspread,MCFdrylot,MCFsolidstore,MCFcomposted,MCFliquid,MCFbiogas,MCFburn,MCFsold,Sum of MCF*MMS,MMCH4EF,CP%,N_intake,N_retention,Nex,EF3pasture dep,EF3spread,EF3drylot,EF3solidstore,EF3composted,EF3liquid,EF3biogas,EF3burn,EF3sold,Fracgas/100pasture dep,Fracgas/100spread,Fracgas/100drylot,Fracgas/100solidstore,Fracgas/100composted,Fracgas/100liquid,Fracgas/100biogas,Fracgas/100burn,Fracgas/100sold,Fracleach/100pasture dep,Fracleach/100spread,Fracleach/100drylot,Fracleach/100solidstore,Fracleach/100composted,Fracleach/100liquid,Fracleach/100biogas,Fracleach/100burn,Fracleach/100sold,N2O_direct (kgN2O),EF4,N_volat (kgN2O),EF5,N_leach kgN2O,feed_kgCO2,feed transport_kgCO2,% of year present,EntFerm_kgCO2e,MMCH4_kgCO2e,N2O_direct_kgCO2e,N_volat_kgCO2e,Nleach_kgCO2e,feed_kgCO2,feed_transport_kgCO2,On-farm total kgCO2e,ann FPCM adjusted
225,2,6,1,72,363.8625782,348.7317615,0,7.969065068,4,2939.541063,0.375479452,0.058440192,0.071420463,0.8,58.62216536,6.5,31.28161882,1.828103811,24.46502976,2.234147688,0,0.488530535,0.268475869,208.8393079,89.03346955,0.08,4.725496767,0.17,0.391666667,0,0,0.608333333,0,0,0,0,0,0.015,0,0,0.04,0,0,0,0,0,0.030208333,5.934591412,9.729646723,0.176210965,0.041219302,61.66590021,0.02,0,0,0.005,0,0,0,0,0,0.2,0,0,0.3,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,1.053826188,0.01,0.252756779,0.0075,0.218,501.4867321,0,1,2225.836739,148.3647853,314.0402039,75.32152017,64.97383529,501.4867321,0,3330.023815,2939.541063
225,2,9,1,18,363.8625782,348.7317615,0.26005656,0,0,0,0.322,0.068146246,0,0.8,63.7062151,6.5,26.82618504,1.828103811,0,0,6.132868202,0.509307461,0.301290993,120.2654671,51.27220499,0.08,2.416409103,0.135,0.391666667,0,0,0.608333333,0,0,0,0,0,0.015,0,0,0.04,0,0,0,0,0,0.030208333,2.409898013,10.44979476,0.108986402,0.004252975,39.61085324,0.02,0,0,0.005,0,0,0,0,0,0.2,0,0,0.3,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0.676921188,0.01,0.162357342,0.0075,0.14,547.5584,0,1,1281.805125,60.24745033,201.7225141,48.38248806,41.73569258,547.5584,0,2181.45167,0
226,1,9,1,18,266.1673064,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,65.86733213,6.5,21.21885299,0,0,0,4.850948003,0.516698814,0.313064189,85.87147756,36.60917889,0.08,1.632817263,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.156249493,10.26387974,0.076433563,0.005694879,27.7393732,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.217952218,0.01,0.130771331,0.0075,0.098,2146.297343,3.023426098,0.101369863,92.77668622,5.464467894,6.583948371,3.950369023,2.962776767,217.5698676,0.306484289,329.6146002,0
226,1,7,1,5,140.6713104,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,55.13993663,6.5,13.15255182,0,0,0,5.083421268,0.470956267,0.240972259,88.9061489,37.9029359,0.08,2.16609391,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.860478634,9.629307744,0.074242139,0.012279157,26.76563555,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.210301422,0.01,0.126180853,0.0075,0.095,142.1900212,1.7725124,1,947.5733974,71.51196586,62.6698238,37.60189428,28.20142071,142.1900212,1.7725124,1291.521036,0
227,1,6,1,76.43409168,438.7181844,348.7317615,0,16.36889041,4,6037.976237,0.375479452,0,0.044839858,0.8,58.7041716,6.5,35.99360963,0,50.25249356,1.613948332,0,0.488908575,0.269069792,306.122207,130.5076255,0.08,6.914240781,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,11.49796756,9.645870706,0.256070697,0.084666675,85.55236568,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.672197159,0.01,0.403318295,0.0075,0.302,3455.016673,28.24486648,1,3262.690638,287.4491891,200.3147533,120.188852,90.14163901,3455.016673,28.24486648,7444.046611,6037.976237
227,1,5,1,59.45848846,392.370425,348.7317615,0,14.64584932,4,5402.399791,0.375479452,0,0.044839858,0.8,59.56301848,6.5,33.10231553,0,44.9627574,1.484303117,0,0.492776729,0.275153045,271.0253343,115.5449426,0.08,6.005454714,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,9.986710862,10.20488012,0.239850931,0.075754393,80.91362675,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.635749924,0.01,0.381449955,0.0075,0.286,3253.525451,28.24486648,1,2888.623565,249.6677715,189.4534775,113.6720865,85.25406487,3253.525451,28.24486648,6808.441282,5402.399791
227,1,7,6,4.551515152,84.83622858,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,66.65362914,6.5,9.00102332,0,0,0,3.478868132,0.519203698,0.317068139,42.47060118,18.10628954,0.08,0.790912193,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,1.044454915,7.07883658,0.026071974,0.014083958,9.382243596,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.073717628,0.01,0.044230577,0.0075,0.033,152.5954815,0,1,452.6572386,26.11137288,21.96785322,13.18071193,9.885533949,152.5954815,0,676.3981921,0
227,1,8,1,6,106.6391142,483.2014829,0.342166925,0,0,0,0.322,0,0,1.2,69.4,6.5,10.68546112,0,0,0,1.906916597,0.527253177,0.32998909,37.52882901,15.9994873,0.08,0.64748926,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0.855054892,7.2,0.023432635,0.012527218,8.445767477,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.066359602,0.01,0.039815761,0.0075,0.03,102.3945072,0,1,399.9871825,21.37637231,19.77516128,11.86509677,8.898822575,102.3945072,0,564.2971427,0
228,1,6,1,52.7236655,564.8416029,348.7317615,0,15.50736986,4,5720.188014,0.375479452,0,0.057651246,0.8,60.84925193,6.5,43.50419962,0,47.60762548,2.508071295,0,0.498271475,0.283814594,308.7783823,131.6400201,0.08,6.643954867,0.17,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.04,0,0,0.1,0,0,0.07,19.33487204,10.16896072,0.272299641,0.080210534,91.41729478,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.359139372,0.01,0.215483623,0.0075,0.162,1953.435524,0,1,3291.000503,483.3718009,107.023533,64.21411978,48.16058983,1953.435524,0,5947.206071,5720.188014
228,1,5,1,48,426.8347192,348.7317615,0,12.27563829,4,4528.102421,0.375479452,0,0.1,0.8,61.22323146,6.5,35.25989211,0,37.68620955,3.525989211,0,0.499805022,0.286236459,249.911419,106.5435475,0.08,5.330715823,0.17,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.04,0,0,0.1,0,0,0.07,15.513156,10.40982669,0.225607333,0.063494681,77.11810066,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.302963967,0.01,0.18177838,0.0075,0.136,1822.297611,0,1,2663.588687,387.8289,90.28326213,54.16995728,40.62746796,1822.297611,0,5058.795885,4528.102421
228,1,4,1,49.15941467,440.209411,348.7317615,0,13.78432877,4,5084.611568,0.375479452,0,0.021352313,0.8,57.29257265,6.5,36.08532886,0,42.31788932,0.770505243,0,0.482180611,0.258514949,286.5978993,122.1839202,0.08,6.674986731,0.17,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.04,0,0,0.1,0,0,0.07,19.42517926,9.851210664,0.244842171,0.071298252,82.99565347,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.326054353,0.01,0.195632612,0.0075,0.147,656.1226578,6.694446171,1,3054.598006,485.6294815,97.16419717,58.2985183,43.72388873,656.1226578,6.694446171,4402.231196,5084.611568
228,1,12,1,26.24324324,340.451217,348.7317615,0.26005656,0,0,0,0.322,0,0.1,0.8,73.53033633,6.5,25.52096194,0,0,2.552096194,5.834474627,0.537557766,0.346669632,93.91144882,40.03682162,0.08,1.426847826,0.135,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.04,0,0,0.1,0,0,0.07,3.297441759,17.22629237,0.140292343,0.004588608,50.97173751,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.200246112,0.01,0.120147667,0.0075,0.09,1486.0902,17.24079711,1,1000.920541,82.43604398,59.67334127,35.80400476,26.85300357,1486.0902,17.24079711,2709.017931,0
228,1,9,1,16,199.0849902,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,70.94933646,6.5,17.06611864,0,0,0,3.901570653,0.531354058,0.336606924,61.60599973,26.26419306,0.08,1.015300616,0.135,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.04,0,0,0.1,0,0,0.07,2.346357184,14.05365282,0.075082002,0.006762739,27.21959823,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.106934136,0.01,0.064160482,0.0075,0.048,1677.0509,17.24079711,1,656.6048264,58.65892961,31.8663725,19.1198235,14.33986763,1677.0509,17.24079711,2474.881517,0
229,1,6,1,71.14850484,369.8719503,348.7317615,0,4.30760274,4,1588.941115,0.375479452,0,0.021352313,0.8,65.24884312,6.5,31.66829802,0,13.22434041,0.676191417,0,0.514661255,0.309812673,135.6980434,57.85150189,0.08,2.622102805,0.17,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0.04,0,0,0.1,0,0,0.06,6.540599458,12.00926385,0.14132324,0.022280704,50.43367731,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.264176405,0.01,0.158505843,0.0075,0.119,2316.453879,2.649360889,1,1446.287547,163.5149865,78.72456867,47.2347412,35.4260559,2316.453879,2.649360889,4090.29114,1588.941115
229,1,1,1,48,276.068987,483.2014829,0,0,0,0,0.37,0,0,1.2,52.95320829,6.5,25.05906948,0,0,0,0,0.458220223,0.221154389,103.2757625,44.02906495,0.08,2.628804676,0.135,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0.04,0,0,0.1,0,0,0.06,5.207280887,7.741411649,0.06933335,0,25.3066727,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.132558762,0.01,0.079535257,0.0075,0.06,260.4589335,0,1,1100.726624,130.1820222,39.502511,23.7015066,17.77612995,260.4589335,0,1572.347727,0
230,1,5,1,64.92585894,413.7231837,348.7317615,0,5.596704551,4,2064.450811,0.375479452,0,0.086476868,0.8,59.85417072,6.5,34.44439563,0,17.18188297,2.978643466,0,0.494051182,0.277159835,184.6568536,78.72387874,0.08,4.064869127,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.06619551,0.161196053,0.028948472,57.13333103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,158.8144872,0,1,1968.096969,0,0,0,0,158.8144872,0,2126.911456,2064.450811
230,1,7,1,4,119.0671497,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,59.61278051,6.5,11.60646163,0,0,0,4.485862111,0.492995851,0.27549799,66.80690981,28.48147233,0.08,1.478668364,0.135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.95045204,0.057648473,0.012951292,20.76917548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,0,0,1,712.0368083,0,0,0,0,0,0,712.0368083,0
230,1,8,1,4,45.70422069,483.2014829,0.342166925,0,0,0,0.322,0,0,1.2,59.61278051,6.5,5.660086949,0,0,0,1.010093399,0.492995851,0.27549799,25.40970333,10.83279805,0.08,0.562404766,0.135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.95045204,0.021926334,0.013535965,7.894781927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,0,0,1,270.8199513,0,0,0,0,0,0,270.8199513,0
230,1,5,1,56.81819716,348.7021916,348.7317615,0,3.265260229,4,1204.453275,0.375479452,0,0.097508897,0.8,59.66178064,6.5,30.29892242,0,10.0243489,2.954414499,0,0.493211093,0.275836863,147.073688,62.7012264,0.08,3.251656698,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0320749,0.127952672,0.016889277,45.91395017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,75.22191344,0,1,1567.53066,0,0,0,0,75.22191344,0,1642.752573,1204.453275
231,1,5,2,60,224.4270895,348.7317615,0,4.662888645,4,1719.995071,0.375479452,0.027189762,0.070484093,0.8,58.74294855,6.5,21.77171464,0.591967743,14.31506814,1.534559549,0,0.489086796,0.269349825,133.0065345,56.7040437,0.08,3.001585307,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,4.99145627,13.47997017,0.155483934,0.02411839,55.38287798,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.435151184,0.01,0.26109071,0.0075,0.196,1457.102231,3.646574989,1,1417.601093,124.7864067,129.6750529,77.80503172,58.35377379,1457.102231,3.646574989,3268.970164,1719.995071
231,1,5,2,36,296.573205,348.7317615,0,2.460595051,4,907.637236,0.3559429,0,0.061003345,0.8,57.42557801,6.5,25.43778351,0,7.554026807,1.551789889,0,0.482834991,0.259540166,124.5843492,53.11345346,0.08,2.893359637,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,4.811483474,12.6084733,0.136222737,0.012727216,49.08848544,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.385695243,0.01,0.231417146,0.0075,0.174,1490.313671,3.646574989,1,1327.836337,120.2870869,114.9371823,68.96230941,51.72173206,1490.313671,3.646574989,3177.704893,907.637236
232,2,5,1,60,489.1262215,348.7317615,0,7.909041096,4,2917.40008,0.37109589,0.068444888,0.03024911,0.8,58.16068731,6.5,38.59684928,2.641757027,24.28075616,1.167520352,0,0.48637417,0.265090073,235.7438568,100.503558,0.08,5.388525451,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,8.960794513,9.766562103,0.199666733,0.040908833,69.89698906,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.549190628,0.01,0.329514377,0.0075,0.247,754.5836829,9.600055003,1,2512.58895,224.0198628,163.6588072,98.19528435,73.64646326,754.5836829,9.600055003,3836.293106,2917.40008
232,2,7,1,9,161.0633021,348.7317615,0.419705907,0,0,0,0.322,0.004168867,0,0.8,59.94774359,6.5,14.55805382,0.060690585,0,0,5.626643515,0.494456902,0.277798965,83.10509091,35.42979842,0.08,1.825522727,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.410730548,9.126599642,0.065774907,0.011668141,23.72771408,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.186432039,0.01,0.111859224,0.0075,0.084,349.5124967,5.149918038,0.75,664.3087203,45.20119777,41.66756077,25.00053646,18.75040234,262.1343725,3.862438529,1060.925229,0
233,2,3,8,12,80.21443338,483.2014829,0.145692495,0,0,0,0.322,0.017510639,0,1.2,57.14447665,6.5,8.630684912,0.151128805,0,0,0.603691643,0.48144683,0.257365674,36.02469161,15.35823555,0.08,0.841690687,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.138938934,7.154279035,0.022350629,0.005568262,8.112553986,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.076489795,0.01,0.038244897,0.0075,0.029,544.2264389,1.153979427,1,383.9558888,3.473473344,22.79395883,11.39697941,8.54773456,544.2264389,1.153979427,975.5484533,0
233,2,3,8,12,94.58379175,483.2014829,0.145692495,0,0,0,0.322,0.018247066,0,1.2,56.37871696,6.5,9.766038049,0.178201539,0,0,0.683106336,0.477564253,0.251290485,41.7555154,17.80143042,0.08,0.99153123,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.1636733,7.088417442,0.025667688,0.005478936,9.317375463,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.08784954,0.01,0.04392477,0.0075,0.033,601.2324745,1.153979427,1,445.0357604,4.091832489,26.17916294,13.08958147,9.817186104,601.2324745,1.153979427,1100.599977,0
233,2,9,2,18,84.83622858,348.7317615,0.26005656,0,0,0,0.322,0.017757597,0,0.8,56.86943769,6.5,9.00102332,0.159836545,0,0,2.057768915,0.480069511,0.255209426,47.73288156,20.34973252,0.08,1.121790431,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.185175349,7.130623436,0.029516766,0.008836647,10.67841679,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.100682215,0.01,0.050341108,0.0075,0.038,562.7865435,1.153979427,1,508.7433131,4.629383715,30.00330021,15.00165011,11.25123758,562.7865435,1.153979427,1133.569408,0
233,2,4,8,60,228.8412171,348.7317615,0,1.292280822,4,476.6823345,0.375479452,0.019516059,0.021352313,0.8,53.96680703,6.5,22.09209296,0.431150583,3.967302123,0.471717287,0,0.464301955,0.2306071,107.6041705,45.87437457,0.08,2.684595018,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.558040055,6.880973472,0.06420999,0.006684211,23.27999072,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.219497055,0.01,0.109748528,0.0075,0.082,1024.137716,1.153979427,1,1146.859364,13.95100137,65.41012249,32.70506124,24.52879593,1024.137716,1.153979427,2308.746041,476.6823345
233,2,5,2,45.70025033,319.6956493,348.7317615,0,2.835777197,4,1046.030299,0.358143115,0.022244482,0.056537829,0.8,54.65865214,6.5,27.07753654,0.602325785,8.705835995,1.530905136,0,0.468274539,0.236792091,148.1391893,63.15547649,0.08,3.644789317,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.757633243,7.974050172,0.102440701,0.014667813,36.84241362,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.347371328,0.01,0.173685664,0.0075,0.13,1706.231781,2.787399561,1,1578.886912,18.94083109,103.5166559,51.75832793,38.81874595,1706.231781,2.787399561,3500.940654,1046.030299
233,2,5,8,36,271.0891915,348.7317615,0,2.513282402,4,927.0719664,0.349528767,0.021872068,0.074021352,0.8,55.24921204,6.5,23.35162334,0.510748302,7.715776974,1.728518738,0,0.471556034,0.241907713,127.8414784,54.50204988,0.08,3.107741455,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.645998447,8.225866193,0.091196262,0.012999737,32.85391812,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.309765514,0.01,0.154882757,0.0075,0.116,1524.6079,2.787399561,1,1362.551247,16.14996117,92.31012307,46.15506154,34.61629615,1524.6079,2.787399561,3079.177989,927.0719664
233,2,1,8,84,673.9540501,483.2014829,0,0,0,0,0.37,0.025944815,0,1.2,52.49135059,6.5,48.94118039,1.269769868,0,0,0,0.455341298,0.216686166,210.0746516,89.56012776,0.08,5.395668647,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.890669768,6.754072158,0.123044714,0,44.91132053,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.423449594,0.01,0.211724797,0.0075,0.159,2440.008554,1.153979427,1,2239.003194,22.2667442,126.1879789,63.09398944,47.32049208,2440.008554,1.153979427,4939.034933,0
234,1,12,1,24,388.2803877,348.7317615,0.26005656,0,0,0,0.322,0,0.1,0.8,59.56988259,6.5,28.16533769,0,0,2.816533769,6.43901858,0.492806986,0.275200674,144.8142947,61.73798996,0.08,3.208339743,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,4.236837215,7.387901991,0.092780385,0.003908617,33.73247588,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.265040882,0.01,0.159024529,0.0075,0.119,308.5131482,2.246138527,1,1543.449749,105.9209304,78.9821828,47.38930968,35.54198226,308.5131482,2.246138527,2122.043441,0
235,1,6,1,120,394.5442722,348.7317615,0,4.98269589,4,1837.96205,0.373550685,0,0.044290676,0.8,56.34793284,6.5,33.06902148,0,15.29687638,1.464649321,0,0.477405016,0.251041527,185.2382588,78.97174644,0.08,4.401532288,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.914935513,9.235767795,0.148363581,0.025772565,52.75705295,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.497423642,0.01,0.248711821,0.0075,0.187,665.5313758,0.12020619,1,1974.293661,22.87338782,148.2322453,74.11612267,55.58709201,665.5313758,0.12020619,2940.754091,1837.96205
235,1,4,1,120,390.59597,348.7317615,0,5.599883562,4,2065.62345,0.375479452,0,0.021352313,0.8,56.35161348,6.5,32.98997557,0,17.19164253,0.70441229,0,0.477424068,0.251071313,189.1419702,80.63599719,0.08,4.493943051,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.934144707,9.239788245,0.151556141,0.028964915,53.71571061,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.506462414,0.01,0.253231207,0.0075,0.19,662.2299863,0.12020619,1,2015.89993,23.35361768,150.9257995,75.46289974,56.59717481,662.2299863,0.12020619,2984.589614,2065.62345
235,1,9,1,12,102.3456462,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,57.24453025,6.5,10.36114856,0,0,0,2.368713943,0.481943169,0.25814302,53.58532723,22.84477787,0.08,1.249308713,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.206224951,10.21514156,0.047469416,0.008486896,17.17929002,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.161976163,0.01,0.080988082,0.0075,0.061,445.8055667,0.12020619,1,571.1194467,5.15562377,48.2688966,24.1344483,18.10083622,445.8055667,0.12020619,1112.705025,0
236,1,5,2,53.8941295,354.3061388,348.7317615,0,8.184445205,4,3018.988119,0.375479452,0,0.062989324,0.8,60.27134391,6.5,30.66339117,0,25.12624678,1.931466276,0,0.495845659,0.279987667,193.1422292,82.3414086,0.08,4.211480818,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,7.003439912,8.277732014,0.138647555,0.042333337,48.46402144,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.38078874,0.01,0.228473244,0.0075,0.171,578.9146135,0.036061857,1,2058.535215,175.0859978,113.4750445,68.08502669,51.06377002,578.9146135,0.036061857,3045.195729,3018.988119
236,1,7,2,5.372727273,73.71120239,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,60.05181038,6.5,8.100391203,0,0,0,3.130776558,0.494905931,0.27850647,45.9750395,19.60032007,0.08,1.007522045,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,1.330503387,7.771097184,0.030983328,0.014475492,11.14521259,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.087569527,0.01,0.052541716,0.0075,0.039,55.24921527,0,0.447727273,219.3899463,14.89256632,11.68376518,7.010259107,5.257694331,24.73658047,0,282.9708117,0
237,1,4,1,56.47683092,350.0716888,348.7317615,0,11.19976712,4,4131.246899,0.375479452,0,0.021352313,0.8,56.42378841,6.5,30.38812594,0,34.38328507,0.648856782,0,0.477796949,0.25165432,242.664755,103.4541116,0.08,5.756891138,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,9.573364549,8.98431913,0.189066892,0.05792983,65.01171193,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.510806308,0.01,0.306483785,0.0075,0.23,213.2744943,0,1,2586.352791,239.3341137,152.2202798,91.33216787,68.4991259,213.2744943,0,3351.012972,4131.246899
237,1,5,2,50.47120098,377.7199371,348.7317615,0,4.579740362,4,1689.324248,0.348714652,0,0.075673665,0.8,56.81366304,6.5,29.87773199,0,14.05980291,2.260957496,0,0.479787876,0.254768668,169.4828439,72.2548153,0.08,3.987800875,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,6.631473588,9.426157509,0.138542828,0.023688312,49.3702584,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.387909173,0.01,0.232745504,0.0075,0.175,586.0094651,0.12020619,1,1806.370383,165.7868397,115.5969336,69.35816016,52.01862012,586.0094651,0.12020619,2795.260607,1689.324248
